molecule,pred_bde,pred_bdfe,bond_index
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,98.47926,89.13378,32
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,98.47926,89.13378,33
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,92.654396,83.787735,34
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,85.88869,77.05091,35
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,85.88869,77.05091,36
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,106.39116,97.642914,37
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,106.08953,97.33872,38
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,83.77149,75.19135,39
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,83.77149,75.19135,40
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,97.441696,88.10944,41
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,97.441696,88.10944,42
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,97.06541,87.84609,43
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,97.06541,87.84609,44
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,96.76321,87.49268,45
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,96.76321,87.49268,46
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,97.17016,87.83987,47
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,97.17016,87.83987,48
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,97.68213,88.57777,49
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,97.68213,88.57777,50
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,92.17528,83.8853,51
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,92.17528,83.8853,52
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,98.24602,89.76403,53
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,98.24602,89.76403,54
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,98.24602,89.76403,55
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,105.38831,96.83949,56
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,75.39468,62.7003,0
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,99.36773,85.5406,1
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,97.61714,85.632645,2
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,85.94707,72.98299,3
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,86.10422,73.159225,4
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,98.89874,86.74652,5
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,86.12606,73.180374,6
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,85.96943,73.01105,7
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,97.415184,85.466034,8
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,99.7266,85.93953,9
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,74.04171,60.402645,10
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,88.07009,73.52893,11
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,87.27616,73.034424,12
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,87.91166,73.57962,13
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,88.145256,73.710724,14
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,85.12468,71.67156,15
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,93.44515,79.55434,16
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,92.759,83.20841,17
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,102.462204,88.66185,18
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,94.57686,80.243546,19
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,90.11399,76.98309,20
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,100.39489,91.37059,21
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,100.39489,91.37059,22
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,100.39489,91.37059,23
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,83.423935,74.94871,24
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,83.423935,74.94871,25
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,106.45173,97.678856,26
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,107.16432,98.377754,27
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,74.12814,66.1979,28
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,74.12814,66.1979,29
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,107.30848,98.516335,30
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,107.30848,98.516335,31
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,74.151634,66.21997,32
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,74.151634,66.21997,33
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,107.184,98.393715,34
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,106.24026,97.4816,35
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,83.80285,75.22358,36
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,83.80285,75.22358,37
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,97.441696,88.10944,38
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,97.441696,88.10944,39
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,97.06541,87.84609,40
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,97.06541,87.84609,41
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,96.76321,87.49268,42
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,96.76321,87.49268,43
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,97.17016,87.83987,44
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,97.17016,87.83987,45
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,97.66651,88.56359,46
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,97.66651,88.56359,47
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,92.13108,83.85625,48
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,92.13108,83.85625,49
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,96.18044,87.39991,50
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,96.18044,87.39991,51
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,101.43379,92.486176,52
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,101.43379,92.486176,53
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,101.43379,92.486176,54
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,87.17962,72.70094,0
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,87.17962,72.70094,1
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,84.74377,69.29744,2
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,85.72622,70.47271,3
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,81.55457,65.19166,4
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,81.55457,65.19166,5
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,85.72622,70.47271,6
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,84.74376,69.29744,7
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,87.17962,72.70094,8
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,87.17962,72.70094,9
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,80.35731,62.70653,10
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,81.55457,65.19166,11
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,85.72623,70.47271,12
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,84.74376,69.29744,13
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,87.17962,72.70094,14
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,87.17962,72.70094,15
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,81.55457,65.19166,16
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,85.72623,70.47271,17
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,84.74376,69.29744,18
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,87.17962,72.70094,19
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,87.17962,72.70094,20
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.470566,91.51081,21
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.470566,91.51081,22
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.470566,91.51081,23
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,94.7556,85.05207,24
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.470566,91.51081,25
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.470566,91.51081,26
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.470566,91.51081,27
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,96.37,87.06115,28
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,96.37,87.06115,29
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,94.57548,85.06663,30
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,94.57548,85.06663,31
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,92.473274,82.78474,32
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,94.57548,85.06663,33
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,94.57548,85.06663,34
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,96.37,87.06115,35
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,96.37,87.06115,36
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,94.7556,85.05208,37
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,38
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,39
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,40
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,41
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,42
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,43
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,92.473274,82.78474,44
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,94.57548,85.06663,45
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,94.57548,85.06663,46
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,96.37,87.06115,47
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,96.37,87.06115,48
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,94.7556,85.05208,49
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,50
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,51
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,52
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,53
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,54
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,55
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,94.57548,85.06663,56
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,94.57548,85.06663,57
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,96.37,87.06115,58
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,96.37,87.06115,59
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,94.7556,85.05208,60
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,61
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,62
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,63
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,64
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,65
CC(C)CCC(CCC(C)C)C(CCC(C)C)CCC(C)C,100.47056,91.51081,66
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,89.14524,75.58986,0
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,87.37235,72.923996,1
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,88.141,73.60713,2
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,74.01417,60.355797,3
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,99.751076,85.95944,4
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.415184,85.466034,5
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,85.92519,72.968994,6
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,85.92519,72.968994,7
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.415184,85.466034,8
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,99.7266,85.93953,9
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,74.04171,60.402645,10
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,88.07009,73.52893,11
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,87.27616,73.034424,12
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,87.91166,73.57962,13
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,88.145256,73.710724,14
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,85.12468,71.67156,15
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,93.44515,79.55434,16
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,92.759,83.20841,17
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,102.462204,88.66185,18
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,94.57686,80.243546,19
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,90.11399,76.98309,20
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,100.08565,91.13446,21
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,100.08565,91.13446,22
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,100.08565,91.13446,23
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,96.992424,87.63082,24
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,96.992424,87.63082,25
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.108475,87.782326,26
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.108475,87.782326,27
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.43833,88.08932,28
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.43833,88.08932,29
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,83.837006,75.25239,30
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,83.837006,75.25239,31
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,106.24026,97.4816,32
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,107.184,98.393715,33
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,74.099556,66.17072,34
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,74.099556,66.17072,35
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,107.184,98.393715,36
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,106.24026,97.4816,37
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,83.80285,75.22358,38
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,83.80285,75.22358,39
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.441696,88.10944,40
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.441696,88.10944,41
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.06541,87.84609,42
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.06541,87.84609,43
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,96.76321,87.49268,44
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,96.76321,87.49268,45
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.17016,87.83987,46
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.17016,87.83987,47
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.66651,88.56359,48
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,97.66651,88.56359,49
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,92.13108,83.85625,50
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,92.13108,83.85625,51
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,96.18044,87.39991,52
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,96.18044,87.39991,53
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,101.43379,92.486176,54
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,101.43379,92.486176,55
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,101.43379,92.486176,56
CCCCCCCCC=CCCCCCCCC(=O)OCC,89.16481,75.60658,0
CCCCCCCCC=CCCCCCCCC(=O)OCC,87.4631,72.95253,1
CCCCCCCCC=CCCCCCCCC(=O)OCC,87.72723,73.39945,2
CCCCCCCCC=CCCCCCCCC(=O)OCC,87.58012,73.232025,3
CCCCCCCCC=CCCCCCCCC(=O)OCC,87.539024,73.27172,4
CCCCCCCCC=CCCCCCCCC(=O)OCC,88.07009,73.52893,5
CCCCCCCCC=CCCCCCCCC(=O)OCC,73.99439,60.342384,6
CCCCCCCCC=CCCCCCCCC(=O)OCC,99.53599,85.72812,7
CCCCCCCCC=CCCCCCCCC(=O)OCC,96.43039,84.520355,8
CCCCCCCCC=CCCCCCCCC(=O)OCC,99.53599,85.72812,9
CCCCCCCCC=CCCCCCCCC(=O)OCC,73.99439,60.342384,10
CCCCCCCCC=CCCCCCCCC(=O)OCC,88.07009,73.52893,11
CCCCCCCCC=CCCCCCCCC(=O)OCC,87.27616,73.034424,12
CCCCCCCCC=CCCCCCCCC(=O)OCC,87.91166,73.57962,13
CCCCCCCCC=CCCCCCCCC(=O)OCC,88.145256,73.710724,14
CCCCCCCCC=CCCCCCCCC(=O)OCC,85.12468,71.67156,15
CCCCCCCCC=CCCCCCCCC(=O)OCC,93.44515,79.55434,16
CCCCCCCCC=CCCCCCCCC(=O)OCC,92.759,83.20841,17
CCCCCCCCC=CCCCCCCCC(=O)OCC,102.462204,88.66185,18
CCCCCCCCC=CCCCCCCCC(=O)OCC,94.57686,80.243546,19
CCCCCCCCC=CCCCCCCCC(=O)OCC,90.11399,76.98309,20
CCCCCCCCC=CCCCCCCCC(=O)OCC,100.08565,91.13446,21
CCCCCCCCC=CCCCCCCCC(=O)OCC,100.08565,91.13446,22
CCCCCCCCC=CCCCCCCCC(=O)OCC,100.08565,91.13446,23
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.01032,87.646355,24
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.01032,87.646355,25
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.23826,87.814415,26
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.23826,87.814415,27
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.167076,87.817444,28
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.167076,87.817444,29
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.123634,87.81948,30
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.123634,87.81948,31
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.06541,87.84609,32
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.06541,87.84609,33
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.441696,88.10944,34
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.441696,88.10944,35
CCCCCCCCC=CCCCCCCCC(=O)OCC,83.819,75.233604,36
CCCCCCCCC=CCCCCCCCC(=O)OCC,83.819,75.233604,37
CCCCCCCCC=CCCCCCCCC(=O)OCC,106.21216,97.43322,38
CCCCCCCCC=CCCCCCCCC(=O)OCC,106.21216,97.43322,39
CCCCCCCCC=CCCCCCCCC(=O)OCC,83.819,75.233604,40
CCCCCCCCC=CCCCCCCCC(=O)OCC,83.819,75.233604,41
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.441696,88.10944,42
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.441696,88.10944,43
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.06541,87.84609,44
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.06541,87.84609,45
CCCCCCCCC=CCCCCCCCC(=O)OCC,96.76321,87.49268,46
CCCCCCCCC=CCCCCCCCC(=O)OCC,96.76321,87.49268,47
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.17016,87.83987,48
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.17016,87.83987,49
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.66651,88.56359,50
CCCCCCCCC=CCCCCCCCC(=O)OCC,97.66651,88.56359,51
CCCCCCCCC=CCCCCCCCC(=O)OCC,92.13108,83.85625,52
CCCCCCCCC=CCCCCCCCC(=O)OCC,92.13108,83.85625,53
CCCCCCCCC=CCCCCCCCC(=O)OCC,96.18044,87.39991,54
CCCCCCCCC=CCCCCCCCC(=O)OCC,96.18044,87.39991,55
CCCCCCCCC=CCCCCCCCC(=O)OCC,101.43379,92.486176,56
CCCCCCCCC=CCCCCCCCC(=O)OCC,101.43379,92.486176,57
CCCCCCCCC=CCCCCCCCC(=O)OCC,101.43379,92.486176,58
CCCCCCCCCCCC(=O)OCCCCCCCC,89.16481,75.60658,0
CCCCCCCCCCCC(=O)OCCCCCCCC,87.4631,72.95253,1
CCCCCCCCCCCC(=O)OCCCCCCCC,87.72723,73.39945,2
CCCCCCCCCCCC(=O)OCCCCCCCC,87.624794,73.27253,3
CCCCCCCCCCCC(=O)OCCCCCCCC,87.63932,73.32904,4
CCCCCCCCCCCC(=O)OCCCCCCCC,87.63109,73.32184,5
CCCCCCCCCCCC(=O)OCCCCCCCC,87.37799,73.09231,6
CCCCCCCCCCCC(=O)OCCCCCCCC,87.95713,73.62134,7
CCCCCCCCCCCC(=O)OCCCCCCCC,88.145256,73.710724,8
CCCCCCCCCCCC(=O)OCCCCCCCC,85.12368,71.67108,9
CCCCCCCCCCCC(=O)OCCCCCCCC,93.50269,79.623764,10
CCCCCCCCCCCC(=O)OCCCCCCCC,92.818214,83.27255,11
CCCCCCCCCCCC(=O)OCCCCCCCC,102.217026,88.29786,12
CCCCCCCCCCCC(=O)OCCCCCCCC,94.78229,80.435295,13
CCCCCCCCCCCC(=O)OCCCCCCCC,88.40113,74.377014,14
CCCCCCCCCCCC(=O)OCCCCCCCC,89.020546,74.432846,15
CCCCCCCCCCCC(=O)OCCCCCCCC,87.92156,73.63277,16
CCCCCCCCCCCC(=O)OCCCCCCCC,87.80775,73.42961,17
CCCCCCCCCCCC(=O)OCCCCCCCC,87.72723,73.39945,18
CCCCCCCCCCCC(=O)OCCCCCCCC,87.4631,72.95253,19
CCCCCCCCCCCC(=O)OCCCCCCCC,89.16481,75.60658,20
CCCCCCCCCCCC(=O)OCCCCCCCC,100.08565,91.13446,21
CCCCCCCCCCCC(=O)OCCCCCCCC,100.08565,91.13446,22
CCCCCCCCCCCC(=O)OCCCCCCCC,100.08565,91.13446,23
CCCCCCCCCCCC(=O)OCCCCCCCC,97.01032,87.646355,24
CCCCCCCCCCCC(=O)OCCCCCCCC,97.01032,87.646355,25
CCCCCCCCCCCC(=O)OCCCCCCCC,97.23826,87.814415,26
CCCCCCCCCCCC(=O)OCCCCCCCC,97.23826,87.814415,27
CCCCCCCCCCCC(=O)OCCCCCCCC,97.167076,87.817444,28
CCCCCCCCCCCC(=O)OCCCCCCCC,97.167076,87.817444,29
CCCCCCCCCCCC(=O)OCCCCCCCC,97.18161,87.8715,30
CCCCCCCCCCCC(=O)OCCCCCCCC,97.18161,87.8715,31
CCCCCCCCCCCC(=O)OCCCCCCCC,97.173294,87.86439,32
CCCCCCCCCCCC(=O)OCCCCCCCC,97.173294,87.86439,33
CCCCCCCCCCCC(=O)OCCCCCCCC,97.173294,87.86439,34
CCCCCCCCCCCC(=O)OCCCCCCCC,97.173294,87.86439,35
CCCCCCCCCCCC(=O)OCCCCCCCC,96.821144,87.5447,36
CCCCCCCCCCCC(=O)OCCCCCCCC,96.821144,87.5447,37
CCCCCCCCCCCC(=O)OCCCCCCCC,97.17016,87.83987,38
CCCCCCCCCCCC(=O)OCCCCCCCC,97.17016,87.83987,39
CCCCCCCCCCCC(=O)OCCCCCCCC,97.66651,88.56359,40
CCCCCCCCCCCC(=O)OCCCCCCCC,97.66651,88.56359,41
CCCCCCCCCCCC(=O)OCCCCCCCC,92.12611,83.85114,42
CCCCCCCCCCCC(=O)OCCCCCCCC,92.12611,83.85114,43
CCCCCCCCCCCC(=O)OCCCCCCCC,96.12345,87.41299,44
CCCCCCCCCCCC(=O)OCCCCCCCC,96.12345,87.41299,45
CCCCCCCCCCCC(=O)OCCCCCCCC,98.211464,88.70292,46
CCCCCCCCCCCC(=O)OCCCCCCCC,98.211464,88.70292,47
CCCCCCCCCCCC(=O)OCCCCCCCC,97.25461,88.090965,48
CCCCCCCCCCCC(=O)OCCCCCCCC,97.25461,88.090965,49
CCCCCCCCCCCC(=O)OCCCCCCCC,97.27162,87.92936,50
CCCCCCCCCCCC(=O)OCCCCCCCC,97.27162,87.92936,51
CCCCCCCCCCCC(=O)OCCCCCCCC,97.167076,87.817444,52
CCCCCCCCCCCC(=O)OCCCCCCCC,97.167076,87.817444,53
CCCCCCCCCCCC(=O)OCCCCCCCC,97.23826,87.814415,54
CCCCCCCCCCCC(=O)OCCCCCCCC,97.23826,87.814415,55
CCCCCCCCCCCC(=O)OCCCCCCCC,97.01032,87.646355,56
CCCCCCCCCCCC(=O)OCCCCCCCC,97.01032,87.646355,57
CCCCCCCCCCCC(=O)OCCCCCCCC,100.08565,91.13446,58
CCCCCCCCCCCC(=O)OCCCCCCCC,100.08565,91.13446,59
